,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
3123,3123,3123,gorgonzola creamy dried,223.6,17.31,12.982,5.055,0.346,1.354,0.531,15.591,0.0,89.817,0.332,38.036,0.163,0.006,0.008,1.84,0.207,0.142,0.407,0.021,0.0,0.1,0.201,0.002,611.357,0.041,0.22,19.602,0.013,564.092,191.721,0.018,1.613,875.325
3124,3124,3124,grated parmesan pureed,217.3,16.488,11.014,5.359,1.171,1.374,0.692,15.842,0.0,124.565,0.286,41.679,0.053,0.032,0.019,0.484,0.164,0.079,0.498,0.078,0.0,0.232,0.337,0.006,490.107,0.019,0.185,17.113,0.011,390.266,352.992,0.007,1.3,939.331
3125,3125,3125,young gouda natural,229.9,13.414,4.024,2.347,0.309,0.533,0.033,26.75,0.0,39.342,0.572,33.9,0.061,0.014,0.005,0.191,0.166,0.132,0.188,0.091,0.0,0.346,0.044,0.004,514.076,0.068,0.118,25.233,0.014,174.145,192.437,0.009,3.161,1909.944
3126,3126,3126,red leicester homestyle,237.7,16.12,9.366,3.708,0.613,2.809,0.438,20.349,0.0,45.999,0.526,39.667,0.119,0.032,0.004,0.253,0.421,0.091,0.185,0.022,0.0,0.198,0.159,0.007,462.265,0.019,0.325,19.367,0.014,743.051,209.369,0.019,3.596,1226.374
3127,3127,3127,cream cheese fat free variety 4,377.6,35.295,17.789,7.235,3.177,4.68,1.221,10.306,0.0,38.202,0.724,25.154,0.626,0.039,0.093,0.118,0.478,0.159,0.317,0.085,0.0,0.328,0.079,0.002,430.024,0.012,0.275,29.036,0.012,740.551,119.025,0.015,1.897,146.08
3128,3128,3128,double gloucester steamed,302.6,20.667,6.82,7.399,1.199,2.387,1.306,26.754,0.0,36.009,0.06,55.463,0.081,0.017,0.015,0.276,0.248,0.096,0.312,0.053,0.0,0.407,0.273,0.002,550.941,0.015,0.262,33.517,0.014,338.765,61.681,0.024,1.857,1371.392
3129,3129,3129,whipped ricotta pureed,213.2,18.26,12.362,4.2,0.95,0.988,0.307,11.224,0.0,110.744,0.513,32.707,0.058,0.03,0.004,0.21,0.149,0.109,0.314,0.056,0.0,0.189,0.067,0.001,672.395,0.013,0.174,27.735,0.011,267.084,143.708,0.009,2.578,638.45
3130,3130,3130,cottage cheese large curd raw,225.2,12.241,5.533,3.232,0.906,1.87,1.017,26.877,0.0,87.866,0.399,28.062,0.092,0.029,0.047,0.483,0.296,0.03,0.456,0.057,0.0,0.037,0.186,0.003,653.949,0.029,0.142,15.764,0.01,325.333,270.907,0.012,1.702,1930.826
3131,3131,3131,bocconcini classic,379.6,30.974,18.584,9.788,1.487,2.56,1.754,22.645,0.0,87.802,0.13,25.892,0.102,0.005,0.007,0.821,0.179,0.072,0.26,0.096,0.0,0.549,0.434,0.005,1100.504,0.02,0.059,24.844,0.009,682.179,82.557,0.01,2.156,770.138
3132,3132,3132,double cream brie whole,209.7,17.624,10.627,4.899,1.357,2.041,1.102,10.726,0.0,70.367,0.589,34.415,0.026,0.024,0.012,0.637,0.213,0.143,0.406,0.088,0.0,0.545,0.199,0.005,415.643,0.022,0.208,30.498,0.009,502.363,60.626,0.004,1.963,559.845
3133,3133,3133,fontina italian dried,245.2,17.544,12.281,4.526,1.439,1.044,0.467,20.776,0.0,35.412,0.393,36.572,0.093,0.017,0.032,0.111,0.434,0.099,0.376,0.091,0.0,0.232,0.287,0.004,586.087,0.022,0.321,20.874,0.017,223.975,74.322,0.007,4.306,1160.983
3134,3134,3134,quark plain spiced,330.8,24.261,10.82,5.532,0.655,2.477,0.758,25.643,0.0,21.325,0.137,48.485,0.215,0.036,0.018,0.077,0.32,0.076,0.477,0.081,0.0,0.235,0.16,0.006,349.569,0.013,0.208,28.709,0.018,186.408,188.86,0.014,3.746,1061.988
3135,3135,3135,young fontina pureed,148.0,8.815,4.954,2.662,0.441,0.979,0.393,16.196,0.0,60.679,0.228,33.544,0.129,0.019,0.033,0.35,0.188,0.151,0.364,0.057,0.0,0.372,0.262,0.002,543.121,0.038,0.249,34.077,0.013,455.279,58.103,0.096,1.313,1794.43
3136,3136,3136,fresh mozzarella plain,168.2,13.656,7.497,3.469,0.437,2.435,0.723,8.891,0.0,20.792,0.379,41.558,0.022,0.026,0.027,0.199,0.288,0.181,0.306,0.045,0.0,0.104,0.381,0.003,443.932,0.051,0.257,8.973,0.011,287.863,180.255,0.007,3.718,705.093
3137,3137,3137,smoked gruyere with spices,161.4,6.751,4.489,2.086,0.216,1.113,0.0,24.037,0.0,69.628,0.278,45.445,0.228,0.016,0.007,0.392,0.361,0.07,0.346,0.087,0.0,0.492,0.238,0.0,431.293,0.026,0.209,0.0,0.006,325.387,124.698,0.073,3.476,2400.021
3138,3138,3138,aged cheddar with salt,175.6,10.935,5.653,2.581,0.459,0.681,0.242,18.609,0.0,54.306,0.551,34.74,0.043,0.013,0.03,0.224,0.355,0.118,0.191,0.097,0.0,0.213,0.133,0.007,497.004,0.037,0.202,31.533,0.019,388.172,103.633,0.029,1.963,1679.205
3139,3139,3139,ossau iraty deluxe,325.6,20.368,10.897,7.434,1.466,0.894,0.52,34.685,0.0,74.144,0.541,51.244,0.039,0.014,0.012,0.126,0.092,0.092,0.374,0.053,0.0,0.104,0.321,0.001,198.404,0.012,0.356,18.375,0.016,570.165,38.05,0.016,3.679,1497.716
3140,3140,3140,brânză de burduf plain,178.5,10.515,4.953,3.102,0.273,1.885,1.09,19.07,0.0,89.825,0.971,29.943,0.309,0.015,0.007,0.945,0.341,0.015,0.387,0.069,0.0,0.205,0.152,0.006,1103.456,0.044,0.075,10.215,0.006,514.471,85.063,0.023,1.857,1953.683
3141,3141,3141,organic cheddar variety 1,421.8,36.264,17.588,9.392,1.632,1.49,1.037,22.363,0.0,114.77,0.296,38.35,0.08,0.015,0.004,0.394,0.387,0.11,0.334,0.103,0.0,0.099,0.121,0.002,857.243,0.051,0.226,31.434,0.005,295.569,119.92,0.013,3.819,673.261
3142,3142,3142,light havarti premium,490.6,42.713,25.243,12.387,2.947,3.472,1.677,23.085,0.0,61.628,0.251,40.804,0.038,0.01,0.03,0.307,0.075,0.216,0.155,0.052,0.0,0.077,0.174,0.002,357.141,0.028,0.094,24.294,0.012,359.341,131.053,0.031,1.238,382.807
3143,3143,3143,cotija crumbled diced,530.6,40.223,30.167,12.59,1.73,2.349,0.237,39.809,0.0,49.716,0.647,27.857,0.193,0.018,0.007,0.347,0.189,0.014,0.296,0.047,0.0,0.219,0.092,0.003,1300.0,0.014,0.207,22.557,0.01,346.549,103.984,0.011,5.79,946.713
3144,3144,3144,tomme de savoie variety 5,246.1,22.135,11.909,7.327,0.797,0.932,0.64,10.797,0.0,34.312,0.379,33.326,0.159,0.009,0.038,0.138,0.432,0.128,0.373,0.065,0.0,0.085,0.28,0.004,341.571,0.014,0.207,21.185,0.014,272.536,121.245,0.03,0.884,427.085
3145,3145,3145,reduced fat cheddar sweetened,102.5,5.617,3.471,1.595,0.208,3.581,1.479,9.407,0.0,63.436,0.334,36.794,0.064,0.034,0.239,0.213,0.432,0.181,0.217,0.043,0.0,0.077,0.141,0.001,447.919,0.014,0.26,26.738,0.008,228.109,110.656,0.018,1.753,1511.254
3146,3146,3146,provolone sharp roasted,184.4,14.61,8.094,4.529,0.789,5.03,1.574,8.186,0.0,87.459,0.467,33.982,0.172,0.038,0.007,0.214,0.542,0.203,0.337,0.1,0.0,0.137,0.033,0.003,1021.654,0.019,0.362,29.99,0.011,1104.123,92.669,0.006,2.123,790.414
3147,3147,3147,part skim mozzarella seasoned,297.1,21.736,11.585,5.13,1.304,1.434,0.562,23.927,0.0,45.132,0.293,35.923,0.029,0.014,0.027,0.159,0.089,0.077,0.18,0.044,0.0,0.394,0.284,0.003,667.536,0.098,0.175,12.244,0.013,286.13,58.154,0.013,3.044,1156.792
3148,3148,3148,fresh parmesan choice,245.5,21.58,9.97,6.301,0.453,2.681,0.15,10.141,0.0,18.026,0.586,33.198,0.058,0.035,0.058,0.845,0.254,0.126,0.252,0.042,0.0,0.199,0.261,0.006,854.808,0.045,0.188,17.906,0.011,375.659,58.557,0.012,2.535,626.235
3149,3149,3149,greek feta enriched,302.9,24.829,14.748,9.087,0.944,1.114,0.538,18.743,0.0,60.266,0.374,42.45,0.042,0.007,0.052,0.407,0.531,0.1,0.155,0.073,0.0,0.048,0.039,0.003,553.349,0.033,0.124,13.649,0.023,222.81,66.918,0.041,1.672,744.219
3150,3150,3150,cream cheese light regular,251.9,15.807,9.547,3.999,1.154,1.914,1.323,25.49,0.0,56.598,0.964,41.761,0.039,0.025,0.013,0.12,0.118,0.052,0.456,0.0,0.0,0.162,0.254,0.003,420.449,0.018,0.348,16.385,0.004,287.281,114.295,0.009,3.072,1445.502
3151,3151,3151,cotija crumbled ready to eat,218.9,17.619,11.223,5.99,0.247,0.704,0.18,14.383,0.0,63.737,0.445,24.424,0.031,0.031,0.005,0.694,0.095,0.019,0.351,0.105,0.0,0.432,0.148,0.001,618.635,0.011,0.244,15.543,0.018,394.076,91.641,0.018,2.088,884.581
3152,3152,3152,triple cream brie with spices,310.0,23.058,11.806,7.471,0.991,1.899,0.817,23.709,0.0,84.783,0.345,43.151,0.022,0.009,0.017,0.088,0.261,0.206,0.229,0.061,0.0,0.093,0.308,0.003,496.621,0.026,0.174,10.161,0.011,315.471,47.532,0.004,2.299,1042.593
3153,3153,3153,smoked gruyere prepared,227.1,15.473,7.241,4.812,0.619,0.725,0.236,21.246,0.0,44.31,0.358,39.788,0.064,0.026,0.006,0.224,0.296,0.145,0.309,0.082,0.0,0.098,0.151,0.004,416.994,0.023,0.162,10.325,0.005,265.596,204.275,0.011,2.095,1396.704
3154,3154,3154,low fat swiss with olive oil,275.5,25.1,15.035,6.175,1.205,0.585,0.347,11.821,0.0,70.181,0.141,44.392,0.068,0.017,0.05,0.182,0.257,0.172,0.271,0.047,0.0,0.745,0.146,0.004,263.435,0.048,0.145,27.3,0.007,431.641,38.189,0.014,2.601,329.397
3155,3155,3155,light havarti processed,183.8,10.986,6.636,4.438,0.33,0.842,0.54,20.377,0.0,68.487,0.333,39.011,0.31,0.015,0.049,0.17,0.308,0.095,0.419,0.058,0.0,0.554,0.12,0.001,308.485,0.04,0.092,2.2,0.008,373.329,79.842,0.007,4.479,1611.658
3156,3156,3156,wensleydale plain herbed,315.1,26.992,17.113,9.042,0.864,2.422,1.046,15.625,0.0,140.478,0.157,23.457,0.054,0.026,0.041,0.33,0.419,0.121,0.307,0.1,0.0,0.211,0.127,0.003,300.175,0.027,0.118,9.337,0.008,191.722,145.417,0.023,4.156,422.704
3157,3157,3157,cheshire crumbled organic,236.4,13.799,8.9,2.939,0.538,2.428,1.032,25.617,0.0,84.234,0.391,46.047,0.039,0.021,0.065,0.267,0.248,0.122,0.394,0.038,0.0,0.27,0.298,0.005,489.322,0.024,0.199,14.342,0.013,369.345,29.495,0.019,1.958,1588.857
3158,3158,3158,cottage cheese small curd organic,240.0,19.538,14.654,4.377,0.821,0.549,0.231,15.493,0.0,74.528,0.357,42.41,0.263,0.013,0.017,0.316,0.607,0.129,0.407,0.054,0.0,0.843,0.3,0.001,275.435,0.031,0.252,17.075,0.006,515.557,119.892,0.014,1.734,651.437
3159,3159,3159,mild cheddar light,206.1,17.414,9.125,5.503,1.132,0.692,0.457,11.645,0.0,89.671,0.682,47.138,0.037,0.018,0.133,1.348,0.335,0.11,0.355,0.058,0.0,0.115,0.119,0.007,373.15,0.056,0.0,15.829,0.009,281.103,68.058,0.029,2.974,681.368
3160,3160,3160,fontina val daosta with herbs,171.4,13.701,7.357,2.768,0.384,0.917,0.917,11.099,0.0,45.62,0.344,33.551,0.115,0.007,0.007,0.961,0.285,0.109,0.389,0.061,0.0,0.077,0.249,0.004,233.916,0.036,0.265,25.566,0.014,412.75,164.604,0.007,5.419,800.696
3161,3161,3161,mozzarella sticks quick cook,157.2,7.003,4.804,1.555,0.525,0.862,0.298,22.686,0.0,48.028,0.698,26.735,0.066,0.025,0.003,0.142,0.457,0.005,0.203,0.109,0.0,0.269,0.329,0.001,248.083,0.032,0.244,6.791,0.01,250.716,103.35,0.03,2.178,2210.449
3162,3162,3162,beaufort quick cook,385.3,32.44,18.718,10.219,2.173,1.371,1.03,21.957,0.0,66.848,0.699,26.27,0.144,0.03,0.013,1.094,0.153,0.052,0.34,0.07,0.0,0.13,0.077,0.005,227.423,0.039,0.116,22.158,0.009,676.417,200.732,0.013,4.48,560.347
3163,3163,3163,aged romano whole,130.5,7.111,4.167,1.82,0.064,2.409,1.053,14.206,0.0,78.248,0.233,30.802,0.072,0.023,0.037,0.411,0.189,0.074,0.232,0.038,0.0,0.1,0.254,0.003,651.906,0.025,0.191,5.281,0.014,408.658,106.577,0.028,5.854,1866.778
3164,3164,3164,herbed brie quick cook,159.1,12.164,9.026,4.051,0.511,1.421,0.89,10.986,0.0,31.967,0.213,42.685,0.089,0.029,0.027,0.537,0.271,0.102,0.366,0.019,0.0,0.193,0.156,0.002,683.983,0.049,0.279,26.498,0.011,197.656,88.311,0.02,2.694,996.396
3165,3165,3165,part skim mozzarella serving size small,321.3,28.111,17.738,7.731,0.956,2.218,0.752,14.868,0.0,89.58,0.157,31.376,0.022,0.0,0.003,0.351,0.517,0.02,0.302,0.053,0.0,0.208,0.178,0.002,162.953,0.042,0.302,19.756,0.01,203.317,77.83,0.022,1.506,344.065
3166,3166,3166,herbed brie variety 3,319.3,17.028,12.771,4.785,0.46,1.5,0.354,40.0,0.0,57.054,0.162,31.436,0.161,0.008,0.005,0.849,0.75,0.128,0.477,0.026,0.0,0.29,0.313,0.002,310.746,0.028,0.235,18.183,0.011,212.08,116.114,0.026,2.87,1770.334
3167,3167,3167,manchego semicurado high protein,250.9,12.189,5.351,3.352,0.475,2.811,0.076,32.499,0.0,52.57,0.285,28.502,0.07,0.012,0.008,0.177,0.485,0.09,0.294,0.098,0.0,0.155,0.232,0.002,390.078,0.032,0.22,25.964,0.015,342.604,171.621,0.008,3.559,2041.954
3168,3168,3168,bocconcini spiced,206.2,12.464,6.606,4.013,0.062,1.352,0.587,22.159,0.0,134.757,0.236,28.585,0.194,0.018,0.067,0.678,0.295,0.09,0.275,0.12,0.0,0.123,0.304,0.001,320.064,0.033,0.185,27.687,0.009,284.414,52.948,0.077,1.192,1588.163
3169,3169,3169,goat cheddar classic,491.5,45.0,30.015,13.185,0.9,0.473,0.174,21.152,0.0,103.927,0.189,43.234,0.06,0.026,0.005,1.156,0.354,0.058,0.222,0.098,0.0,0.142,0.116,0.004,689.912,0.021,0.343,19.986,0.015,503.54,51.591,0.034,4.169,324.153
3170,3170,3170,whipped cream cheese choice,235.3,21.282,7.64,6.002,0.681,1.092,0.0,9.847,0.0,56.963,0.867,42.393,0.204,0.017,0.031,0.167,0.094,0.044,0.226,0.037,0.0,0.534,0.185,0.007,1071.787,0.016,0.303,28.374,0.008,352.787,71.922,0.08,5.61,799.979
3171,3171,3171,reblochon whole,220.0,15.563,11.672,3.86,1.074,1.138,0.223,18.833,0.0,44.87,0.649,38.558,0.061,0.035,0.023,0.4,0.191,0.115,0.359,0.064,0.0,0.32,0.134,0.001,439.377,0.039,0.303,37.885,0.013,155.409,179.67,0.02,1.769,1126.473
3172,3172,3172,panela fresh premium,296.4,27.175,17.446,6.685,1.413,1.065,0.148,11.882,0.0,74.23,0.562,47.073,0.179,0.013,0.029,0.56,0.168,0.145,0.268,0.041,0.0,0.175,0.031,0.0,669.139,0.02,0.078,6.991,0.004,257.33,36.918,0.024,3.076,353.398
3173,3173,3173,fontina val daosta with olive oil,228.5,12.087,8.836,2.828,0.592,0.975,0.546,28.956,0.0,84.995,0.336,35.772,0.027,0.0,0.009,0.484,0.136,0.131,0.255,0.09,0.0,0.085,0.194,0.001,192.51,0.026,0.08,19.525,0.012,195.586,151.446,0.006,1.749,1778.262
3174,3174,3174,red leicester grilled,174.2,12.904,8.026,3.845,0.774,1.65,0.942,12.87,0.0,44.531,0.176,35.267,0.199,0.037,0.002,0.495,0.3,0.173,0.317,0.066,0.0,0.151,0.105,0.002,608.308,0.015,0.321,22.122,0.002,389.454,75.403,0.048,1.135,1097.271
3175,3175,3175,red leicester prepared,196.8,16.907,8.724,5.157,1.167,1.329,0.987,9.821,0.0,92.717,1.15,40.911,0.027,0.004,0.011,0.228,0.589,0.2,0.368,0.079,0.0,0.098,0.251,0.0,286.258,0.074,0.23,25.692,0.0,291.783,77.097,0.032,4.016,553.469
3176,3176,3176,reblochon with salt,326.4,28.012,17.171,9.552,0.952,3.425,1.438,15.157,0.0,114.239,0.343,39.0,0.186,0.033,0.018,0.133,0.158,0.081,0.347,0.037,0.0,0.289,0.229,0.002,194.919,0.041,0.031,26.768,0.021,353.202,77.372,0.043,2.181,345.372
3177,3177,3177,light edam baked,310.7,20.571,13.721,4.731,1.646,4.612,2.38,26.783,0.0,50.765,0.216,39.036,0.087,0.033,0.017,0.224,0.102,0.095,0.229,0.048,0.0,0.17,0.21,0.001,354.759,0.072,0.174,25.726,0.008,315.772,166.788,0.01,3.866,1082.526
3178,3178,3178,halloumi grilled choice,274.8,24.198,13.575,5.154,1.597,1.008,0.294,13.255,0.0,25.389,0.455,21.23,0.132,0.026,0.018,0.149,0.329,0.0,0.299,0.099,0.0,0.255,0.136,0.001,1300.0,0.023,0.179,15.827,0.005,128.911,74.165,0.014,1.486,761.63
3179,3179,3179,reduced fat feta with spices,110.2,4.922,3.076,1.319,0.394,0.375,0.246,16.101,0.0,115.632,0.196,42.184,0.25,0.036,0.076,0.509,0.243,0.07,0.235,0.022,0.0,0.29,0.182,0.002,464.095,0.058,0.27,4.085,0.022,549.089,78.048,0.015,2.365,2486.929
3180,3180,3180,aged cheddar processed,134.6,10.706,6.017,2.355,0.728,0.812,0.164,8.749,0.0,145.648,0.725,42.017,0.193,0.02,0.017,0.361,0.198,0.135,0.396,0.08,0.0,0.14,0.143,0.007,416.918,0.07,0.161,17.055,0.012,645.386,121.348,0.01,8.319,946.786
3181,3181,3181,cheese whiz classic raw,278.7,20.227,11.671,6.088,0.587,0.642,0.342,23.516,0.0,133.128,0.265,38.974,0.106,0.03,0.034,0.429,0.492,0.111,0.234,0.027,0.0,0.516,0.346,0.003,239.354,0.022,0.335,24.398,0.003,427.994,97.49,0.028,2.008,1100.41
3182,3182,3182,gruyere aged artisan,395.3,34.987,20.118,4.268,1.33,1.302,0.395,18.799,0.0,27.545,0.898,51.047,0.038,0.029,0.037,0.147,0.301,0.242,0.168,0.101,0.0,0.194,0.172,0.006,366.106,0.032,0.187,12.201,0.016,423.129,311.22,0.017,2.368,431.314
3183,3183,3183,pecorino romano processed,222.8,15.251,8.724,5.277,0.595,0.974,0.136,20.407,0.0,70.607,0.178,39.977,0.056,0.016,0.018,0.407,0.226,0.126,0.301,0.144,0.0,0.083,0.087,0.002,324.526,0.062,0.375,16.79,0.013,412.34,79.632,0.023,3.785,1298.771
3184,3184,3184,goat cheddar dried,143.3,7.816,3.767,1.993,0.344,0.691,0.133,17.539,0.0,50.084,0.223,47.565,0.184,0.026,0.055,0.284,0.201,0.12,0.378,0.071,0.0,0.253,0.235,0.005,862.617,0.026,0.263,3.055,0.002,304.154,72.726,0.051,2.156,2260.707
3185,3185,3185,cottage cheese large curd ancient grain,276.3,21.675,13.46,4.335,1.214,3.069,0.887,17.227,0.0,81.9,0.637,31.236,0.012,0.02,0.07,0.513,0.395,0.068,0.377,0.006,0.0,0.318,0.034,0.004,378.003,0.05,0.196,28.786,0.012,362.691,180.87,0.021,5.963,712.234
3186,3186,3186,white cheddar processed,224.3,17.704,10.251,3.983,0.69,0.793,0.419,15.453,0.0,32.019,0.268,20.938,0.046,0.032,0.012,0.204,0.172,0.118,0.428,0.086,0.0,0.069,0.339,0.005,632.97,0.015,0.11,13.863,0.007,378.006,25.556,0.006,2.229,961.05
3187,3187,3187,brie classic with garlic,317.2,29.462,16.764,8.22,2.121,0.655,0.117,12.361,0.0,52.222,0.304,51.291,0.097,0.027,0.009,0.385,0.214,0.11,0.338,0.049,0.0,0.169,0.313,0.001,716.801,0.036,0.275,17.502,0.015,271.235,128.461,0.021,2.703,396.614
3188,3188,3188,telemea ready to eat,332.6,30.067,21.348,9.14,2.586,1.022,0.467,14.483,0.0,54.964,0.362,26.274,0.149,0.019,0.019,0.177,0.206,0.112,0.179,0.055,0.0,0.141,0.19,0.003,255.083,0.05,0.0,21.713,0.015,338.43,50.207,0.026,1.116,236.165
3189,3189,3189,low sodium cheddar processed,250.1,15.21,10.86,4.015,0.761,0.482,0.198,27.824,0.0,60.186,0.283,33.018,0.178,0.001,0.017,0.228,0.275,0.074,0.317,0.058,0.0,0.206,0.189,0.003,554.317,0.031,0.181,28.077,0.005,832.216,64.516,0.011,1.003,1619.678
3190,3190,3190,taleggio aged homestyle,204.7,15.471,10.644,3.435,1.191,0.514,0.12,15.849,0.0,75.88,0.327,50.872,0.046,0.019,0.011,0.834,0.118,0.0,0.246,0.054,0.0,0.052,0.243,0.004,418.964,0.02,0.346,11.098,0.013,289.118,109.577,0.026,2.933,1016.85
3191,3191,3191,buffalo mozzarella with herbs,151.0,7.278,5.029,1.266,0.459,1.012,0.499,20.365,0.0,34.371,0.202,42.421,0.061,0.035,0.014,0.176,0.937,0.029,0.315,0.063,0.0,0.354,0.166,0.002,464.055,0.088,0.287,13.172,0.007,332.099,63.899,0.005,1.779,2155.486
3192,3192,3192,smoked mozzarella steamed,169.1,11.413,8.56,3.127,0.228,1.561,0.852,15.028,0.0,66.262,0.618,36.88,0.072,0.053,0.011,0.146,0.201,0.095,0.143,0.075,0.0,0.123,0.0,0.003,333.12,0.055,0.099,15.67,0.012,301.963,62.355,0.008,4.556,1156.035
3193,3193,3193,smoked cheddar roasted,211.8,13.777,6.613,3.541,0.648,0.555,0.411,21.393,0.0,45.765,1.268,39.624,0.126,0.028,0.013,0.135,0.358,0.208,0.301,0.062,0.0,0.261,0.054,0.005,268.759,0.074,0.226,30.238,0.001,497.418,109.907,0.013,4.435,1477.52
3194,3194,3194,parmesan wedge with herbs,340.0,26.557,16.412,4.302,1.169,0.824,0.38,24.428,0.0,83.086,0.957,39.775,0.038,0.032,0.016,0.604,0.182,0.035,0.175,0.103,0.0,0.194,0.273,0.007,798.455,0.094,0.095,20.036,0.006,228.402,73.785,0.009,1.864,950.142
3195,3195,3195,truffle camembert ancient grain,334.9,18.806,11.885,5.999,1.147,4.263,1.283,37.155,0.0,68.106,0.456,29.854,0.167,0.028,0.04,0.847,0.183,0.166,0.426,0.0,0.0,0.141,0.25,0.009,570.455,0.037,0.175,19.386,0.018,366.011,211.203,0.013,3.079,1614.925
3196,3196,3196,whole milk mozzarella steamed,135.3,7.305,3.967,1.863,0.358,1.096,0.713,16.298,0.0,47.938,0.666,38.363,0.063,0.041,0.037,0.364,0.342,0.129,0.291,0.031,0.0,0.148,0.0,0.002,695.097,0.036,0.173,23.837,0.015,368.654,87.894,0.013,1.606,2097.722
3197,3197,3197,low sodium cheddar diced,323.9,26.996,20.247,5.588,1.053,0.999,0.525,19.247,0.0,38.969,0.13,45.527,0.148,0.029,0.142,0.273,0.632,0.176,0.27,0.025,0.0,0.091,0.268,0.001,561.432,0.026,0.226,27.335,0.012,495.733,261.471,0.004,2.872,593.58
3198,3198,3198,smoked mozzarella pureed,221.4,17.616,10.587,2.942,0.951,1.831,1.674,13.889,0.0,34.61,0.56,23.686,0.09,0.029,0.032,1.19,0.349,0.013,0.488,0.016,0.0,0.877,0.268,0.004,1183.824,0.043,0.298,21.553,0.007,230.571,287.0,0.044,2.348,1030.487
3199,3199,3199,spreadable cheese light sliced,244.3,13.204,9.903,4.186,0.951,2.473,1.961,28.887,0.0,91.803,0.204,35.32,0.12,0.023,0.045,0.414,0.121,0.115,0.12,0.009,0.0,0.306,0.107,0.002,641.437,0.022,0.242,29.594,0.006,280.084,137.399,0.011,3.424,1749.312
3200,3200,3200,taleggio aged multigrain,297.8,23.287,13.204,7.824,0.605,0.337,0.141,21.707,0.0,61.844,0.218,50.274,0.033,0.017,0.065,0.479,0.206,0.07,0.302,0.048,0.0,0.219,0.135,0.005,364.529,0.012,0.482,28.014,0.007,245.726,141.013,0.01,4.203,939.007
3201,3201,3201,monterey jack dried,278.0,23.331,14.675,6.509,1.843,1.306,0.325,15.691,0.0,81.196,0.268,47.769,0.23,0.003,0.056,0.148,0.201,0.099,0.255,0.049,0.0,0.382,0.307,0.003,499.361,0.044,0.095,20.304,0.009,391.815,55.81,0.019,2.881,624.298
3202,3202,3202,stracciatella low sodium,522.2,45.0,21.195,17.37,3.96,0.886,0.529,28.404,0.0,25.301,0.133,33.39,0.037,0.0,0.101,0.226,0.315,0.241,0.289,0.021,0.0,0.89,0.185,0.005,128.315,0.036,0.194,17.063,0.015,267.329,87.002,0.016,3.857,566.594
3203,3203,3203,whole milk mozzarella fresh,190.8,15.902,9.287,4.166,0.747,1.891,1.068,10.035,0.0,26.621,0.343,48.582,0.087,0.017,0.007,1.095,0.176,0.134,0.492,0.064,0.0,0.624,0.247,0.005,441.073,0.018,0.154,17.162,0.011,465.533,46.068,0.017,2.927,619.611
3204,3204,3204,manchego curado roasted,265.2,18.478,9.165,5.377,1.053,1.051,0.483,23.666,0.0,79.488,0.463,27.308,0.013,0.012,0.004,0.489,0.15,0.067,0.477,0.048,0.0,0.517,0.204,0.0,489.766,0.007,0.222,12.521,0.01,269.246,180.775,0.015,2.137,1304.899
3205,3205,3205,taleggio aged low sodium,186.1,14.064,8.734,3.53,0.056,1.202,0.299,13.674,0.0,67.883,0.48,20.447,0.045,0.033,0.034,0.662,0.407,0.088,0.244,0.085,0.0,0.488,0.323,0.002,694.436,0.028,0.271,19.267,0.01,481.726,84.833,0.012,4.251,1118.178
3206,3206,3206,havarti plain variety 5,279.5,22.108,11.076,7.251,1.747,0.99,0.716,19.147,0.0,130.008,0.265,35.888,0.077,0.036,0.049,0.309,0.249,0.095,0.224,0.076,0.0,0.287,0.259,0.003,290.527,0.02,0.206,27.197,0.011,213.951,36.377,0.015,3.068,861.575
3207,3207,3207,smoked edam with herbs,306.9,26.744,20.058,8.719,1.658,2.853,0.522,13.709,0.0,103.736,1.394,49.199,0.059,0.004,0.009,0.415,0.217,0.112,0.119,0.084,0.0,0.122,0.2,0.002,727.233,0.021,0.029,24.482,0.002,326.396,172.438,0.022,2.535,373.107
3208,3208,3208,smoked gruyere herbed,246.5,18.627,9.22,5.402,1.118,1.207,0.448,18.501,0.0,89.092,0.311,27.26,0.165,0.007,0.01,0.562,0.295,0.092,0.441,0.089,0.0,0.184,0.144,0.004,549.457,0.061,0.18,28.207,0.003,402.883,70.164,0.015,2.24,1083.67
3209,3209,3209,reduced fat cheddar steamed,149.5,10.333,5.435,2.552,0.878,0.385,0.097,13.733,0.0,24.856,0.24,18.5,0.049,0.024,0.013,0.3,0.896,0.07,0.322,0.063,0.0,0.245,0.139,0.005,905.475,0.031,0.317,24.321,0.011,231.298,94.022,0.03,2.06,1701.967
3210,3210,3210,gouda aged ancient grain,334.0,18.722,9.211,5.411,1.105,1.38,0.635,40.0,0.0,55.566,0.427,35.589,0.237,0.015,0.063,0.373,0.165,0.072,0.231,0.044,0.0,0.076,0.125,0.0,527.168,0.021,0.178,13.411,0.017,164.811,159.608,0.005,1.724,1821.064
