,Unnamed: 0.1,Unnamed: 0,food,Caloric Value,Fat,Saturated Fats,Monounsaturated Fats,Polyunsaturated Fats,Carbohydrates,Sugars,Protein,Dietary Fiber,Cholesterol,Sodium,Water,Vitamin A,Vitamin B1,Vitamin B11,Vitamin B12,Vitamin B2,Vitamin B3,Vitamin B5,Vitamin B6,Vitamin C,Vitamin D,Vitamin E,Vitamin K,Calcium,Copper,Iron,Magnesium,Manganese,Phosphorus,Potassium,Selenium,Zinc,Nutrition Density
2725,2725,2725,matcha latte with herbs,16.3,0.172,0.119,0.024,0.029,3.035,2.41,0.641,0.399,1.785,0.012,90.407,0.012,0.025,0.007,0.039,0.02,0.172,0.182,0.088,4.559,0.027,0.043,0.002,9.487,0.047,0.212,7.861,0.063,21.13,165.083,0.001,0.065,843.494
2726,2726,2726,pineapple juice fresh multigrain,59.1,1.24,0.816,0.186,0.329,9.607,6.321,2.389,0.108,2.415,0.045,90.68,0.005,0.012,0.004,0.003,0.111,0.025,0.067,0.007,1.657,0.003,0.139,0.0,6.832,0.01,0.069,9.448,0.047,55.405,55.167,0.006,0.012,5.187
2727,2727,2727,milk shake chocolate fortified,52.1,3.499,1.015,1.221,0.609,4.131,3.007,1.028,0.054,2.779,0.008,94.331,0.008,0.011,0.008,0.594,0.032,0.015,0.111,0.039,0.335,0.001,0.099,0.001,5.098,0.081,0.127,3.685,0.031,41.599,152.186,0.002,0.246,0.0
2728,2728,2728,affogato smoked,25.8,0.198,0.084,0.074,0.043,4.298,4.251,1.713,0.035,3.187,0.005,78.368,0.008,0.021,0.006,0.034,0.005,0.622,0.11,0.014,1.668,0.003,0.195,0.004,5.397,0.095,0.118,25.583,0.108,24.929,175.922,0.003,0.084,301.464
2729,2729,2729,cold brew coffee variety 4,13.9,0.17,0.063,0.023,0.023,2.936,2.554,0.148,0.044,1.624,0.019,89.013,0.006,0.011,0.008,0.257,0.022,0.048,0.076,0.012,3.334,0.056,0.066,0.005,15.504,0.009,0.105,2.859,0.073,28.796,43.369,0.0,0.02,0.0
2730,2730,2730,matcha latte ancient grain,58.2,4.655,2.393,1.071,0.0,3.824,2.769,0.252,0.009,2.265,0.018,94.826,0.005,0.017,0.001,0.013,0.018,0.146,0.018,0.059,2.549,0.002,1.689,0.003,13.579,0.039,0.117,9.226,0.025,22.584,46.801,0.002,0.047,0.0
2731,2731,2731,caramel macchiato processed,33.4,2.489,0.657,0.966,0.167,2.638,2.509,0.111,0.476,1.491,0.013,81.316,0.006,0.016,0.002,0.062,0.054,0.073,0.025,0.015,0.628,0.021,0.049,0.002,25.585,0.009,0.19,16.205,0.008,32.795,72.593,0.001,0.052,0.0
2732,2732,2732,cider hard apple raw,19.1,0.789,0.544,0.178,0.109,2.823,2.823,0.166,0.392,1.521,0.031,81.33,0.023,0.068,0.001,0.062,0.007,0.067,0.073,0.018,6.446,0.001,0.045,0.002,25.165,0.011,0.074,11.567,0.142,32.142,66.36,0.0,0.029,128.545
2733,2733,2733,grape juice purple dried,39.0,0.272,0.154,0.097,0.058,8.444,8.376,0.69,0.266,2.633,0.021,92.887,0.066,0.022,0.002,0.072,0.021,0.141,0.102,0.01,2.115,0.003,0.064,0.004,39.822,0.051,0.617,8.996,0.008,13.291,69.731,0.001,0.046,0.0
2734,2734,2734,turmeric latte golden milk whole,22.0,0.303,0.156,0.084,0.058,4.583,3.74,0.23,0.426,0.614,0.032,88.871,0.01,0.007,0.004,0.031,0.012,0.25,0.251,0.005,0.888,0.021,0.067,0.008,26.808,0.03,0.048,2.003,0.01,68.276,199.728,0.001,0.172,0.0
2735,2735,2735,smoothie green spinach banana cooked,34.2,0.554,0.305,0.21,0.101,6.386,5.256,0.921,0.339,9.508,0.015,90.515,0.025,0.018,0.012,0.326,0.04,0.036,0.13,0.008,0.426,0.019,0.035,0.013,9.737,0.074,0.167,12.84,0.024,15.831,56.917,0.0,0.051,0.0
2736,2736,2736,cappuccino spiced,33.4,0.617,0.354,0.112,0.11,4.291,2.763,2.663,0.061,1.17,0.091,70.508,0.018,0.005,0.003,0.019,0.007,0.08,0.057,0.005,3.22,0.007,0.041,0.002,9.213,0.015,0.1,5.291,0.502,14.706,48.978,0.0,0.04,991.229
2737,2737,2737,beer stout unsalted,12.0,0.122,0.049,0.003,0.024,2.531,2.341,0.196,0.156,2.521,0.008,68.591,0.019,0.004,0.003,0.003,0.047,0.037,0.035,0.015,1.328,0.005,0.02,0.014,11.268,0.015,0.091,12.188,0.089,24.438,38.098,0.004,0.115,0.0
2738,2738,2738,coffee with cream premium,36.5,0.377,0.231,0.086,0.104,7.926,6.452,0.356,0.273,3.676,0.016,98.261,0.006,0.008,0.0,0.099,0.005,0.302,0.162,0.016,50.0,0.002,0.143,0.002,12.32,0.034,0.14,35.654,0.026,36.05,57.997,0.003,0.044,1978.016
2739,2739,2739,wine white riesling baked,23.3,0.196,0.02,0.066,0.036,4.359,3.396,1.013,0.108,4.61,0.017,80.796,0.007,0.122,0.002,0.004,0.027,0.014,0.032,0.083,0.534,0.002,0.014,0.002,2.721,0.011,0.326,12.488,0.046,20.326,106.566,0.0,0.206,204.879
2740,2740,2740,wine red cabernet natural,25.2,0.255,0.135,0.067,0.047,5.212,4.404,0.524,0.124,4.179,0.037,87.314,0.025,0.034,0.009,0.065,0.011,0.066,0.032,0.002,0.425,0.015,0.252,0.001,12.107,0.002,0.255,6.339,0.041,29.802,35.065,0.004,0.034,0.0
2741,2741,2741,young coconut water roasted,48.7,0.188,0.079,0.087,0.035,11.28,10.129,0.463,0.004,3.549,0.064,93.203,0.011,0.018,0.008,0.045,0.068,0.035,0.159,0.006,3.618,0.009,0.381,0.001,77.966,0.065,0.099,50.587,0.027,33.719,108.049,0.003,0.251,0.0
2742,2742,2742,whiskey bourbon with spices,50.2,0.453,0.259,0.151,0.096,5.09,4.932,6.433,0.227,4.603,0.011,86.437,0.018,0.02,0.001,0.017,0.012,0.213,0.035,0.016,2.055,0.012,0.236,0.005,9.539,0.03,0.029,31.505,0.033,28.567,92.823,0.0,0.025,1582.492
2743,2743,2743,hot apple cider roasted,14.3,0.28,0.127,0.102,0.025,2.498,2.291,0.435,0.116,1.057,0.007,87.988,0.001,0.005,0.002,0.067,0.007,0.417,0.035,0.01,2.497,0.008,0.036,0.0,14.152,0.043,0.323,6.886,0.008,26.939,181.369,0.003,0.058,431.899
2744,2744,2744,wine champagne variety 1,26.1,1.329,0.61,0.214,0.141,3.232,2.356,0.313,0.048,0.546,0.017,84.493,0.012,0.01,0.001,0.035,0.161,0.133,0.054,0.016,6.915,0.006,0.146,0.0,25.248,0.285,0.145,4.323,0.179,15.912,50.551,0.0,0.318,203.749
2745,2745,2745,coffee espresso enriched,138.6,0.08,0.04,0.034,0.021,28.696,28.266,5.763,0.093,1.279,0.006,97.745,0.003,0.012,0.003,0.05,0.011,0.017,0.005,0.104,8.487,0.001,0.028,0.003,18.021,0.107,0.09,2.81,0.042,34.81,38.645,0.001,0.06,0.0
2746,2746,2746,herbal chamomile tea whole,35.1,0.068,0.037,0.016,0.016,7.929,6.565,0.69,0.078,1.406,0.009,96.027,0.004,0.017,0.011,0.019,0.009,0.224,0.049,0.039,1.737,0.085,0.053,0.003,6.584,0.017,0.007,4.57,0.378,21.047,92.28,0.001,0.024,0.0
2747,2747,2747,orange juice fresh variety 3,30.6,0.965,0.324,0.083,0.169,5.051,2.536,0.422,0.123,13.275,0.01,78.407,0.01,0.026,0.132,0.181,0.009,0.145,0.01,0.033,2.107,0.004,0.044,0.017,9.806,0.015,0.184,6.366,0.085,17.534,64.346,0.002,0.028,0.0
2748,2748,2748,apple juice unsweetened smoked,26.5,0.257,0.147,0.08,0.026,3.38,2.924,2.663,0.417,3.432,0.006,91.146,0.013,0.006,0.009,0.089,0.025,0.518,0.058,0.054,1.136,0.001,0.165,0.003,11.029,0.011,0.182,7.163,0.053,13.666,146.065,0.002,0.038,1346.654
2749,2749,2749,coconut water natural roasted,77.0,1.232,0.683,0.41,0.14,15.903,15.601,0.577,0.024,0.712,0.014,95.291,0.005,0.027,0.001,0.019,0.026,0.068,0.092,0.012,0.879,0.001,0.006,0.033,16.371,0.117,0.138,1.673,0.085,44.937,113.496,0.001,0.066,0.0
2750,2750,2750,rum dark deluxe,26.7,0.818,0.483,0.267,0.124,3.715,3.715,1.11,0.037,2.147,0.032,85.276,0.002,0.018,0.001,0.224,0.031,0.112,0.077,0.054,3.169,0.057,0.082,0.004,32.927,0.004,0.099,23.857,0.146,11.027,103.198,0.001,0.015,112.44
2751,2751,2751,orange juice from concentrate processed,17.0,0.286,0.11,0.116,0.003,2.133,1.768,1.464,0.775,0.617,0.023,79.414,0.01,0.017,0.001,0.021,0.012,0.202,0.015,0.055,9.305,0.042,0.019,0.005,31.324,0.002,0.541,4.559,0.059,24.391,166.077,0.0,0.009,3127.76
2752,2752,2752,ensure original with olive oil,57.6,0.383,0.201,0.093,0.038,5.86,5.555,7.677,0.189,3.379,0.018,89.942,0.001,0.039,0.002,0.202,0.023,0.065,0.199,0.052,1.889,0.006,0.534,0.002,4.834,0.011,0.141,10.533,0.047,10.608,40.709,0.002,0.185,1686.575
2753,2753,2753,cranberry juice unsweetened herbed,65.9,0.468,0.255,0.117,0.089,13.596,12.536,1.821,0.05,2.343,0.015,95.329,0.007,0.012,0.006,0.015,0.018,0.142,0.069,0.102,1.656,0.002,0.047,0.0,54.064,0.006,0.421,6.446,0.126,32.316,18.003,0.004,0.04,0.0
2754,2754,2754,protein shake vanilla with garlic,38.0,1.006,0.826,0.199,0.156,6.846,3.745,0.398,0.93,1.085,0.009,96.178,0.007,0.029,0.003,0.317,0.058,0.473,0.041,0.009,2.159,0.012,0.224,0.002,14.576,0.038,0.432,21.957,0.092,39.186,21.786,0.003,0.028,67.739
2755,2755,2755,hibiscus tea spiced,28.1,0.477,0.245,0.091,0.066,4.135,3.631,1.819,0.031,2.904,0.015,87.456,0.002,0.005,0.012,0.042,0.025,0.067,0.052,0.071,3.445,0.041,0.18,0.001,5.374,0.015,0.073,10.059,0.083,9.76,81.926,0.003,0.027,516.367
2756,2756,2756,apple cider vinegar diluted with salt,72.8,0.183,0.107,0.007,0.002,17.37,16.137,0.425,0.095,20.926,0.021,90.632,0.006,0.022,0.002,0.126,0.071,0.122,0.072,0.013,0.613,0.212,0.272,0.001,10.578,0.015,0.149,12.154,0.049,34.965,48.684,0.005,0.01,0.0
2757,2757,2757,brandy cognac diced,39.6,1.023,0.319,0.341,0.213,7.345,5.766,0.263,0.064,0.123,0.013,89.419,0.013,0.003,0.004,0.021,0.047,0.192,0.028,0.004,0.129,0.002,0.02,0.001,15.458,0.031,0.144,2.935,0.017,54.549,76.232,0.003,0.035,0.0
2758,2758,2758,pumpkin spice latte variety 3,56.7,0.234,0.133,0.063,0.028,13.526,10.05,0.118,0.041,0.968,0.01,93.583,0.052,0.008,0.002,0.052,0.024,0.149,0.026,0.011,3.855,0.003,0.082,0.006,24.833,0.037,0.086,11.514,0.034,55.369,115.455,0.009,0.142,0.0
2759,2759,2759,wine rose with herbs,65.4,0.352,0.153,0.15,0.029,12.766,8.872,2.794,0.046,10.093,0.011,100.0,0.014,0.052,0.001,0.024,0.055,0.09,0.068,0.058,1.097,0.025,0.23,0.001,5.417,0.03,0.035,9.229,0.007,41.934,57.294,0.001,0.018,0.0
2760,2760,2760,beet juice roasted,20.7,0.63,0.408,0.062,0.048,3.367,2.562,0.388,0.242,2.576,0.009,82.628,0.001,0.01,0.0,0.042,0.024,0.15,0.077,0.002,1.091,0.017,0.161,0.001,12.121,0.036,0.343,12.422,0.011,7.021,67.494,0.003,0.008,23.559
2761,2761,2761,beer stout boiled,27.8,0.499,0.237,0.091,0.0,5.392,3.963,0.437,0.402,5.661,0.007,95.489,0.009,0.008,0.004,0.025,0.017,0.075,0.022,0.007,3.13,0.036,0.406,0.004,34.474,0.014,0.136,19.518,0.056,96.87,81.547,0.001,0.106,0.0
2762,2762,2762,hot apple cider frozen,33.1,2.157,0.582,0.604,0.278,2.837,2.284,0.59,0.353,2.707,0.005,90.009,0.01,0.085,0.002,0.023,0.035,0.016,0.013,0.048,8.145,0.003,0.164,0.0,7.593,0.008,0.051,2.877,0.053,31.197,45.594,0.001,0.045,399.802
2763,2763,2763,wine port fortified with olive oil,77.3,6.595,2.407,1.84,1.682,3.611,3.474,0.869,0.043,0.231,0.008,87.188,0.025,0.003,0.01,0.019,0.067,0.115,0.31,0.012,2.767,0.001,0.133,0.021,45.733,0.002,0.223,8.181,0.106,17.925,280.693,0.001,0.041,0.0
2764,2764,2764,whiskey bourbon sweetened,40.4,1.994,0.664,0.471,0.419,5.464,5.021,0.143,0.086,0.643,0.022,86.291,0.001,0.012,0.002,0.013,0.007,0.251,0.022,0.053,1.28,0.001,0.059,0.006,65.293,0.011,0.05,11.733,0.139,29.908,123.829,0.002,0.037,0.0
2765,2765,2765,lime juice fresh variety 4,23.6,1.487,0.577,0.495,0.327,2.282,1.65,0.279,0.166,0.46,0.019,89.019,0.007,0.014,0.002,0.035,0.175,0.205,0.134,0.033,1.773,0.009,0.328,0.002,15.217,0.006,0.28,17.695,0.045,40.516,78.202,0.0,0.077,97.6
2766,2766,2766,apple cider fresh cooked,20.8,0.947,0.56,0.229,0.0,2.108,1.501,0.968,0.309,1.327,0.023,80.065,0.005,0.022,0.02,0.16,0.034,0.035,0.117,0.037,5.575,0.023,0.023,0.003,8.428,0.052,0.074,5.983,0.03,16.499,49.993,0.001,0.161,914.146
2767,2767,2767,carrot juice marinated,27.3,0.902,0.57,0.006,0.276,1.534,1.161,3.264,0.036,1.881,0.025,86.604,0.004,0.02,0.0,0.114,0.035,0.123,0.087,0.006,3.059,0.005,0.179,0.0,4.8,0.03,0.03,1.396,0.237,8.826,41.944,0.0,0.093,1766.74
2768,2768,2768,grape juice concord regular,90.3,0.9,0.148,0.168,0.158,19.805,14.814,0.745,0.143,0.74,0.033,86.624,0.005,0.051,0.002,0.023,0.016,0.054,0.014,0.024,3.598,0.017,0.165,0.002,6.838,0.039,1.074,26.183,0.059,36.836,319.725,0.003,0.009,0.0
2769,2769,2769,slim fast shake variety 4,59.3,0.342,0.274,0.104,0.074,12.761,9.137,1.289,0.098,2.075,0.021,92.586,0.002,0.017,0.016,0.049,0.018,0.32,0.098,0.015,7.065,0.004,0.141,0.002,15.108,0.005,0.12,36.673,0.031,24.532,40.368,0.002,0.1,0.0
2770,2770,2770,wheat beer frozen,104.9,0.847,0.587,0.244,0.152,23.769,18.896,0.561,0.146,0.666,0.005,100.0,0.0,0.009,0.005,0.161,0.049,0.175,0.064,0.048,1.164,0.103,0.087,0.008,5.394,0.015,0.089,15.891,0.024,10.238,67.63,0.002,0.024,0.0
2771,2771,2771,slim fast shake with olive oil,146.6,1.193,0.861,0.414,0.193,33.097,27.471,0.859,0.134,1.018,0.005,98.096,0.001,0.029,0.006,0.405,0.037,0.075,0.024,0.011,4.342,0.003,0.122,0.0,24.87,0.008,0.037,3.969,0.052,10.112,30.317,0.001,0.06,0.0
2772,2772,2772,protein shake vanilla traditional,48.9,0.352,0.118,0.127,0.07,10.575,8.386,0.87,0.443,1.761,0.026,100.0,0.018,0.046,0.01,0.007,0.055,0.216,0.047,0.022,0.671,0.003,0.108,0.001,0.848,0.068,0.249,5.474,0.018,17.928,55.186,0.002,0.044,0.0
2773,2773,2773,oolong tea brewed raw,54.2,2.768,1.661,0.686,0.08,2.054,2.054,5.272,0.045,3.079,0.006,86.874,0.011,0.02,0.008,0.011,0.016,0.089,0.021,0.063,19.46,0.043,0.024,0.001,18.64,0.031,0.205,10.367,0.113,21.566,31.606,0.004,0.112,1914.967
2774,2774,2774,cider hard apple shredded,100.5,4.086,1.152,1.136,0.727,15.571,12.504,0.349,0.17,0.136,0.004,91.183,0.001,0.073,0.001,0.645,0.026,0.203,0.013,0.011,0.857,0.0,0.013,0.002,9.73,0.052,0.042,2.068,0.042,27.052,74.207,0.001,0.01,0.0
2775,2775,2775,pomegranate juice regular,35.4,0.265,0.126,0.055,0.015,8.088,5.015,0.162,0.041,3.404,0.01,88.965,0.009,0.024,0.001,0.033,0.073,0.102,0.93,0.034,0.648,0.004,0.033,0.002,7.901,0.011,0.029,7.36,0.075,32.394,21.638,0.001,0.052,0.0
2776,2776,2776,guava juice low sodium,11.4,0.131,0.073,0.035,0.005,2.434,1.726,0.123,0.274,5.294,0.017,68.676,0.004,0.025,0.014,0.031,0.021,0.157,0.055,0.006,3.509,0.021,0.122,0.001,12.397,0.011,0.265,20.779,0.022,16.753,39.188,0.001,0.088,668.926
2777,2777,2777,wine champagne smoked,24.3,0.51,0.228,0.173,0.096,4.804,3.252,0.13,0.023,1.682,0.008,78.549,0.002,0.004,0.074,0.022,0.017,0.137,0.031,0.005,0.24,0.02,0.254,0.062,18.343,0.006,0.066,7.852,0.313,25.521,128.224,0.0,0.257,0.0
2778,2778,2778,wine white riesling herbed,35.5,0.089,0.035,0.022,0.015,3.798,3.68,4.872,0.126,2.297,0.047,85.61,0.067,0.029,0.002,0.072,0.026,0.182,0.026,0.017,1.953,0.007,0.154,0.002,5.492,0.02,0.076,5.685,0.007,7.27,73.635,0.001,0.05,1773.785
2779,2779,2779,carrot juice standard,42.0,3.254,1.666,0.696,0.618,2.771,1.593,0.416,0.333,0.693,0.003,96.126,0.008,0.075,0.036,0.254,0.035,0.151,0.032,0.028,1.778,0.013,0.169,0.004,7.276,0.002,0.059,18.394,0.061,12.544,64.897,0.0,0.058,0.0
2780,2780,2780,orange juice fresh reduced fat,46.7,2.801,1.112,0.997,0.07,5.062,3.655,0.3,0.229,8.287,0.017,79.338,0.003,0.003,0.002,0.106,0.012,0.505,0.162,0.017,1.182,0.001,0.06,0.002,11.93,0.029,0.182,15.491,0.055,16.118,29.251,0.001,0.04,0.0
2781,2781,2781,coffee with milk regular,186.7,1.635,0.801,0.167,0.209,42.94,27.825,0.045,0.162,4.515,0.018,90.727,0.003,0.022,0.017,0.012,0.021,0.209,0.011,0.017,0.757,0.017,0.135,0.003,46.009,0.006,0.369,3.443,0.03,7.596,115.154,0.001,0.04,0.0
2782,2782,2782,iced coffee pureed,42.9,0.566,0.297,0.22,0.035,9.295,7.864,0.159,0.055,0.688,0.05,84.312,0.011,0.052,0.014,0.123,0.013,0.054,0.019,0.12,0.593,0.022,0.058,0.01,75.828,0.015,0.149,7.419,0.045,13.865,118.223,0.003,0.333,0.0
2783,2783,2783,wine red cabernet whole grain,15.8,0.284,0.112,0.042,0.049,1.558,1.332,1.751,0.186,3.145,0.047,92.453,0.002,0.013,0.001,0.026,0.019,0.331,0.122,0.033,0.608,0.0,0.202,0.001,17.071,0.019,0.069,2.72,0.051,16.66,48.779,0.004,0.04,1602.638
2784,2784,2784,energy drink red bull with salt,19.4,0.805,0.288,0.159,0.125,2.496,2.142,0.535,0.048,4.096,0.03,87.56,0.009,0.028,0.005,0.195,0.068,0.04,0.155,0.05,4.695,0.012,0.078,0.004,17.194,0.018,0.059,3.399,0.029,9.38,22.333,0.002,0.05,305.439
2785,2785,2785,whiskey bourbon quick cook,204.1,0.135,0.077,0.037,0.028,50.0,45.95,0.715,0.098,3.876,0.008,83.095,0.004,0.021,0.0,0.009,0.033,0.065,0.028,0.016,4.238,0.019,0.317,0.002,27.051,0.034,0.316,3.942,0.03,21.569,229.942,0.007,0.049,0.0
2786,2786,2786,energy drink red bull choice,10.7,0.301,0.14,0.116,0.06,1.668,1.168,0.318,0.052,0.75,0.007,85.102,0.002,0.013,0.001,0.169,0.05,0.089,0.082,0.025,7.235,0.004,0.07,0.003,11.784,0.047,0.182,7.746,0.034,17.596,54.125,0.001,0.036,1554.834
2787,2787,2787,macchiato instant,28.9,0.203,0.122,0.062,0.02,3.279,2.863,3.488,0.052,1.234,0.023,87.441,0.035,0.006,0.0,0.039,0.14,0.122,0.02,0.087,0.436,0.021,0.02,0.003,6.519,0.036,0.173,30.982,0.038,23.507,74.239,0.002,0.004,1492.44
2788,2788,2788,kombucha ginger ready to eat,19.0,0.238,0.187,0.069,0.004,4.041,3.629,0.17,0.212,3.012,0.035,68.773,0.001,0.016,0.001,0.021,0.101,0.317,0.155,0.033,14.94,0.01,0.58,0.007,12.889,0.037,0.275,7.707,0.042,43.427,87.818,0.003,0.035,968.691
2789,2789,2789,apple cider fresh extra,76.6,0.843,0.534,0.258,0.157,16.657,13.309,0.596,0.054,0.555,0.035,91.172,0.565,0.01,0.001,0.04,0.056,0.442,0.077,0.008,1.212,0.016,0.064,0.0,19.594,0.135,0.036,5.988,0.078,11.113,94.058,0.0,0.056,0.0
2790,2790,2790,frappuccino mocha with salt,26.1,0.221,0.054,0.061,0.029,5.91,5.91,0.121,0.031,2.975,0.009,83.067,0.001,0.014,0.001,0.014,0.04,0.167,0.05,0.01,0.245,0.007,0.375,0.001,6.91,0.01,0.23,96.371,0.076,12.237,61.513,0.001,0.109,0.0
2791,2791,2791,beer stout plain,24.0,0.459,0.3,0.119,0.062,4.912,3.65,0.067,0.067,1.899,0.01,76.608,0.012,0.005,0.0,0.003,0.077,0.027,0.024,0.009,12.017,0.02,0.124,0.001,9.022,0.008,0.152,11.569,0.158,8.948,104.149,0.004,0.292,223.823
2792,2792,2792,smoothie berry blend smoked,43.2,0.504,0.186,0.113,0.091,8.432,8.432,1.237,0.27,2.444,0.016,80.019,0.002,0.038,0.001,0.027,0.004,0.042,0.124,0.003,3.427,0.07,0.105,0.033,6.17,0.013,0.05,9.16,0.112,18.422,154.592,0.0,0.121,0.0
2793,2793,2793,latte whole milk cooked,14.1,0.269,0.09,0.01,0.016,2.81,1.877,0.112,0.016,0.504,0.008,100.0,0.002,0.077,0.0,0.008,0.038,0.13,0.005,0.021,0.898,0.004,0.307,0.0,49.59,0.032,0.319,53.808,0.077,29.056,59.884,0.001,0.238,152.142
2794,2794,2794,pumpkin spice latte fresh,13.1,0.679,0.24,0.171,0.05,1.148,0.744,0.6,0.035,0.994,0.029,97.111,0.002,0.015,0.003,0.019,0.008,0.05,0.085,0.01,2.039,0.001,0.073,0.001,10.069,0.026,0.408,7.691,0.144,7.172,181.934,0.0,0.233,1273.246
2795,2795,2795,lime juice fresh whole,11.2,0.54,0.361,0.144,0.0,1.453,1.064,0.141,0.013,1.086,0.007,94.595,0.051,0.024,0.011,0.014,0.068,0.113,0.23,0.019,2.412,0.033,0.023,0.001,177.646,0.047,0.116,13.21,0.028,28.559,27.109,0.004,0.021,1294.257
2796,2796,2796,milk shake chocolate standard,38.1,0.237,0.093,0.072,0.041,7.996,6.589,0.986,0.107,5.084,0.017,83.17,0.001,0.014,0.004,0.01,0.008,0.082,0.02,0.013,0.794,0.009,0.624,0.002,2.871,0.019,0.06,60.185,0.039,1.948,80.139,0.002,0.112,0.0
2797,2797,2797,frappuccino mocha roasted,45.3,0.716,0.5,0.256,0.015,9.358,9.227,0.35,0.198,1.443,0.025,93.996,0.012,0.087,0.0,0.189,0.117,0.042,0.006,0.137,3.714,0.075,0.04,0.001,9.358,0.038,0.18,10.463,0.025,6.206,47.874,0.001,0.009,0.0
2798,2798,2798,hot chocolate cocoa light,17.1,0.135,0.049,0.055,0.011,3.693,2.478,0.288,0.027,0.719,0.01,98.321,0.003,0.033,0.001,0.409,0.024,0.042,0.136,0.006,1.649,0.013,0.028,0.001,11.805,0.02,0.105,8.544,0.059,10.773,57.283,0.001,0.158,0.0
2799,2799,2799,topo chico variety 2,15.7,0.059,0.027,0.008,0.013,1.894,1.648,1.89,0.247,0.813,0.008,78.491,0.009,0.052,0.005,0.1,0.033,0.023,0.139,0.01,0.269,0.002,0.015,0.003,10.163,0.019,0.153,36.148,0.014,13.021,75.713,0.001,0.08,1752.296
2800,2800,2800,water kefir fresh,27.6,1.487,0.949,0.214,0.198,3.3,3.062,0.246,0.35,0.901,0.006,81.838,0.058,0.01,0.005,0.086,0.036,0.03,0.03,0.021,0.867,0.06,0.023,0.07,6.326,0.04,0.133,19.851,0.033,8.113,56.282,0.0,0.028,0.0
2801,2801,2801,lime juice fresh dried,112.1,0.346,0.129,0.06,0.063,25.655,14.11,1.6,0.101,0.962,0.002,93.461,0.002,0.016,0.001,0.088,0.053,0.051,0.314,0.006,2.008,0.012,0.053,0.003,20.26,0.01,0.026,4.132,0.057,18.497,91.51,0.001,0.092,0.0
2802,2802,2802,cold brew coffee multigrain,60.4,0.067,0.037,0.008,0.012,13.61,9.963,1.347,0.075,1.747,0.024,100.0,0.011,0.02,0.001,0.055,0.038,0.217,0.032,0.029,0.51,0.013,0.115,0.009,10.054,0.019,0.008,5.186,0.177,7.237,229.321,0.0,0.078,0.0
2803,2803,2803,beer light lager select,57.0,0.109,0.045,0.04,0.016,13.387,13.387,0.628,0.065,24.235,0.016,84.49,0.058,0.007,0.002,0.314,0.013,0.036,0.024,0.055,2.471,0.02,0.031,0.003,14.177,0.064,0.11,7.999,0.016,12.945,119.324,0.003,0.006,0.0
2804,2804,2804,sports drink gatorade deluxe,13.5,0.483,0.321,0.13,0.014,1.758,0.967,0.525,0.524,3.063,0.008,81.38,0.002,0.01,0.005,0.236,0.01,0.25,0.09,0.031,1.205,0.007,0.076,0.002,28.113,0.23,0.09,8.944,0.071,19.252,228.759,0.002,0.066,946.447
2805,2805,2805,barley grass shot natural,21.4,0.482,0.311,0.035,0.116,3.532,2.476,0.732,0.156,1.497,0.012,90.613,0.013,0.022,0.003,0.111,0.021,0.037,0.203,0.058,6.552,0.013,0.027,0.002,16.731,0.009,0.051,15.541,0.049,29.329,76.87,0.01,0.044,546.845
2806,2806,2806,wine rose whole grain,35.3,1.081,0.615,0.328,0.061,5.859,3.703,0.539,0.032,2.746,0.004,79.847,0.002,0.043,0.003,0.043,0.058,0.085,0.041,0.089,3.084,0.096,0.063,0.004,9.195,0.063,0.063,6.57,0.127,37.019,142.622,0.001,0.069,0.0
2807,2807,2807,coffee with milk whole,81.4,2.729,0.478,0.393,0.72,13.867,13.867,0.337,0.108,1.401,0.01,86.358,0.101,0.01,0.002,0.269,0.008,0.033,0.025,0.023,5.382,0.04,0.386,0.002,16.361,0.007,0.097,14.052,0.065,26.832,114.218,0.005,0.073,0.0
2808,2808,2808,beer stout prepared,28.5,0.343,0.165,0.154,0.086,5.667,4.964,0.689,0.088,3.544,0.009,86.843,0.001,0.018,0.009,0.082,0.02,0.102,0.024,0.095,0.665,0.011,0.258,0.004,8.992,0.027,0.461,7.379,0.06,20.86,82.561,0.002,0.186,0.0
2809,2809,2809,pumpkin spice latte extra,47.6,0.311,0.223,0.116,0.058,11.061,9.457,0.144,0.107,6.703,0.065,86.488,0.004,0.022,0.001,0.036,0.235,0.284,0.052,0.003,3.226,0.006,0.361,0.002,5.321,0.029,0.124,4.369,0.038,10.742,83.158,0.001,0.075,0.0
2810,2810,2810,cranberry juice cocktail raw,61.0,0.33,0.196,0.048,0.061,12.828,8.646,1.672,0.489,1.078,0.032,100.0,0.03,0.051,0.06,0.058,0.033,0.095,0.029,0.022,12.032,0.014,0.103,0.001,63.563,0.004,0.246,22.975,0.032,13.356,72.887,0.0,0.055,217.132
2811,2811,2811,white grape juice variety 1,26.0,1.153,0.731,0.243,0.361,3.671,2.562,0.239,0.035,1.145,0.05,93.309,0.004,0.052,0.016,0.031,0.062,0.092,0.1,0.051,2.031,0.029,0.112,0.001,15.297,0.02,0.157,14.125,0.029,53.895,114.121,0.002,0.036,0.0
2812,2812,2812,grape juice concord steamed,33.9,0.662,0.318,0.138,0.094,6.905,6.028,0.077,0.041,1.915,0.016,82.219,0.003,0.024,0.001,0.036,0.008,0.126,0.07,0.04,1.702,0.005,0.077,0.002,32.137,0.044,0.349,6.781,0.104,14.553,56.704,0.001,0.044,0.0
